Name BD;Total Nb of Images;Nb of triplets (train) ;IsDiffFaces;Crop Value;Db_Train;With Pretraining;NbEpoches;BS;WD;LR; Archit;Optimizer; LossType - Weighted Classes;Loss1;Loss2;Loss3;f1_score1;f1_score2;f1_score3;best_f1_score;best_epoch;f1_pos_valid;f1_neg_valid;f1_test;training_time ;all_losses;all_f1
ds_cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;23033;15785;True;(200, 150);cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;autoencoder;50;32;1;(0.001, 'StepLR');4AlexNet;Adam;constrastive_loss_True;0.09167;0.10266;0.17963;20.52846;20.52846;20.52846;20.52846;0;;;[(0, 13.999999999999995), 33.33333];6938.521738052368;[0.09167, 0.10266, 0.11366, 0.12465, 0.13565, 0.14664, 0.15764, 0.16864, 0.17963];[1148112.375, 1161791.5, 1166742.0, 1166742.0, 1166742.0, 1166742.0, 1166742.0, 1166742.0, 1166742.0, 1166742.0, 1166742.0, 1166742.0, 1169598.625, 1169598.625, 1169598.625, 1169598.625, 1169598.625, 1169598.625, 1169598.625, 1169598.625, 1169598.625, 1179060.75, 1179811.25, 1183661.125, 1183661.125, 1183661.125, 1183661.125, 1183661.125, 1193546.875, 1193546.875, 1215784.625, 1215784.625, 1229934.875, 1229934.875, 1240599.25, 1240599.25, 1240599.25]
ds_cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;23033;15785;True;(200, 150);cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;autoencoder;50;32;1;(0.001, 'StepLR');4AlexNet;Adam;constrastive_loss_True;1148112.375;1161791.5;1240599.25;37.93035;37.93235;36.29081;38.05561;32;;;[(65.73843452906031, 53.2954292610693), 54.82846];6938.521738052368;[1148112.375, 1161791.5, 1166742.0, 1166742.0, 1166742.0, 1166742.0, 1166742.0, 1166742.0, 1166742.0, 1166742.0, 1166742.0, 1166742.0, 1169598.625, 1169598.625, 1169598.625, 1169598.625, 1169598.625, 1169598.625, 1169598.625, 1169598.625, 1169598.625, 1179060.75, 1179811.25, 1183661.125, 1183661.125, 1183661.125, 1183661.125, 1183661.125, 1193546.875, 1193546.875, 1215784.625, 1215784.625, 1229934.875, 1229934.875, 1240599.25, 1240599.25, 1240599.25];[37.93035, 37.92708, 37.93235, 37.86972, 37.80281, 37.60142, 37.50157, 36.67815, 37.64451, 37.82149, 37.76053, 37.22745, 37.89229, 37.22685, 36.42259, 37.60088, 36.41105, 37.63566, 37.64221, 37.26191, 37.35514, 37.93923, 37.79541, 37.85155, 36.81257, 37.0755, 37.24302, 37.64451, 37.91336, 37.6262, 37.80717, 37.74042, 38.05561, 37.63107, 37.95713, 37.77086, 36.29081]
ds_cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;23038;15785;True;(200, 150);cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;autoencoder;50;32;1;(0.001, None);1default;Adam;constrastive_loss_True;0.04562;0.04673;0.34623;32.09842;32.32276;29.84684;37.02185;28;;;[(13.999999999999995, 0), 33.33333];8695.966239452362;[0.04562, 0.04673, 0.04712, 0.05389, 0.05991, 0.06365, 0.06243, 0.06422, 0.07262, 0.07174, 0.06821, 0.08132, 0.07936, 0.08811, 0.07636, 0.08637, 0.08307, 0.0928, 0.09684, 0.09878, 0.0987, 0.10132, 0.12002, 0.13757, 0.1503, 0.19315, 0.18801, 0.20874, 0.19666, 0.2752, 0.29365, 0.26653, 0.27416, 0.34288, 0.31051, 0.30385, 0.34623];[0.08071, 0.08071, 0.08071, 0.08071, 0.08071, 0.08071, 0.08071, 0.08071, 0.08071]
ds_cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;23038;15785;True;(200, 150);cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;autoencoder;50;32;1;(0.001, None);1default;Adam;constrastive_loss_True;0.08071;0.08071;0.08071;20.52846;20.52846;20.52846;20.52846;0;;;[(0, 67.33333333333326), 33.33333];8695.966239452362;[0.08071, 0.08071, 0.08071, 0.08071, 0.08071, 0.08071, 0.08071, 0.08071, 0.08071];[20.52846, 20.52846, 20.52846, 20.52846, 20.52846, 20.52846, 20.52846, 20.52846, 20.52846]
ds_cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;23372;15785;True;(200, 150);cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;autoencoder;50;32;1;(0.001, None);4AlexNet;Adam;constrastive_loss_True;0.09167;0.10266;0.17963;20.52846;20.52846;20.52846;20.52846;0;;;[(0, 13.999999999999995), 33.33333];5929.836351633072;[0.09167, 0.10266, 0.11366, 0.12465, 0.13565, 0.14664, 0.15764, 0.16864, 0.17963];[1138609.375, 1138609.375, 1138609.375, 1147828.625, 1150816.875, 1150816.875, 1150816.875, 1153998.75, 1153998.75, 1154173.125, 1154820.25, 1154820.25, 1154820.25, 1164735.25, 1164735.25, 1176687.0, 1176687.0, 1176687.0, 1176687.0, 1176687.0, 1182297.375, 1182297.375, 1194237.75, 1194237.75, 1194237.75, 1194237.75, 1200068.75, 1200068.75, 1200068.75, 1200068.75, 1214067.875, 1214067.875, 1214067.875, 1227668.125, 1227668.125, 1227668.125, 1227668.125]
ds_cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;23372;15785;True;(200, 150);cfp_humFilteredgbrieven_filteredlfw_filteredfaceScrub_humanFiltered;autoencoder;50;32;1;(0.001, None);4AlexNet;Adam;constrastive_loss_True;1138609.375;1138609.375;1227668.125;36.84659;36.84758;37.13433;38.01036;33;;;[(64.8103722327618, 56.990231385244684), 55.24627];5929.836351633072;[1138609.375, 1138609.375, 1138609.375, 1147828.625, 1150816.875, 1150816.875, 1150816.875, 1153998.75, 1153998.75, 1154173.125, 1154820.25, 1154820.25, 1154820.25, 1164735.25, 1164735.25, 1176687.0, 1176687.0, 1176687.0, 1176687.0, 1176687.0, 1182297.375, 1182297.375, 1194237.75, 1194237.75, 1194237.75, 1194237.75, 1200068.75, 1200068.75, 1200068.75, 1200068.75, 1214067.875, 1214067.875, 1214067.875, 1227668.125, 1227668.125, 1227668.125, 1227668.125];[36.84659, 37.21709, 36.84758, 37.92243, 37.88166, 37.60248, 35.24419, 37.89235, 37.62539, 37.8599, 37.85998, 37.61649, 37.68723, 37.96162, 37.16593, 37.97119, 37.16593, 37.29183, 37.62866, 36.6836, 37.92522, 37.65413, 37.96198, 37.2244, 37.63495, 37.70819, 37.84293, 36.34486, 37.64297, 36.57324, 37.94378, 36.49594, 36.80732, 38.01036, 37.6353, 37.21658, 37.13433]
ds_gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;200;795;True;(200, 150);gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;autoencoder;100;16;1;(0.001, None);4AlexNet;Adam;triplet_loss_False;15.66606;16.19348;10.92566;32.0779;31.31131;63.32955;63.32955;36;;;[(0, 27.333333333333346), 33.33333];2807.7870740890503;[15.66606, 16.19348, 18.065, 18.78586, 13.38338, 17.21218, 11.6977, 15.76222, 12.77958, 14.02873, 10.57739, 10.85206, 12.5376, 10.3274, 10.94893, 11.69634, 11.31103, 10.63957, 11.55099, 13.11041, 13.4156, 15.44154, 11.38951, 10.54907, 11.52803, 9.84691, 10.32483, 11.11845, 10.80772, 11.87075, 10.27051, 12.35766, 10.4807, 11.46195, 10.97106, 10.61844, 10.92566];[3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521]
ds_gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;200;795;True;(200, 150);gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;autoencoder;100;16;1;(0.001, None);4AlexNet;Adam;triplet_loss_False;3094.08521;3094.08521;3094.08521;53462;54.97123;53.82819;55.49728;28;;;[(66.35669642466469, 58.52470994595588), 54.28769];2807.7870740890503;[3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521];[53.462, 51.55559, 54.97123, 55.24673, 53.72308, 54.24129, 53.70272, 54.51444, 53.92845, 53.50567, 55.00907, 51.23991, 54.17078, 53.1935, 54.37368, 54.53775, 54.52725, 51.89924, 53.78291, 54.15574, 54.6895, 55.39626, 51.62996, 54.14517, 54.95396, 54.10379, 51.93628, 51.20125, 55.49728, 53.44799, 52.6522, 55.02617, 53.70272, 54.84459, 55.4197, 53.18128, 53.82819]
ds_gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;200;795;True;(200, 150);gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;autoencoder;100;16;1;(0.001, None);4AlexNet;Adam;triplet_loss_False;19.04119;16.39196;16.80433;29.02299;53.47679;49.61461;53.47679;2;;;[(0, 27.333333333333346), 33.33333];2011.1919076442719;[19.04119, 16.39196, 22.41468, 16.18411, 18.39134, 18.22841, 16.8554, 18.07309, 20.18713, 17.02095, 17.85039, 17.70955, 16.58545, 16.52377, 19.08721, 16.25067, 15.26885, 16.07049, 14.02512, 15.95159, 17.23888, 16.75652, 16.83989, 18.14555, 15.90782, 17.31281, 16.39474, 16.56575, 16.66318, 16.10776, 15.20314, 18.07626, 14.15735, 17.29334, 16.58977, 15.76865, 16.80433];[3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521]
ds_gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;200;795;True;(200, 150);gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;autoencoder;100;16;1;(0.001, None);4AlexNet;Adam;triplet_loss_False;3094.08521;3094.08521;3094.08521;53.43647;55.14529;52.44313;55.57369;4;;;[(68.20165712762444, 53.46640434061835), 54.00047];2011.1919076442719;[3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521];[53.43647, 54.59962, 55.14529, 54.19342, 55.57369, 53.46693, 54.41704, 54.24129, 52.90517, 53.50994, 53.7424, 50.4286, 55.19453, 52.61869, 52.96183, 53.07273, 53.68986, 53.39239, 53.74905, 55.35397, 53.48365, 52.91087, 53.48365, 53.1935, 54.40044, 54.98632, 53.75801, 50.80363, 53.49812, 52.16881, 53.70272, 54.53268, 53.08556, 50.7254, 53.77814, 53.7008, 52.44313]
ds_gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;500;792;True;(200, 150);gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;autoencoder;100;16;1;(0.001, None);4AlexNet;Adam;triplet_loss_False;16.83501;17.21843;10.64111;36.41086;29.02299;60.39614;62.72388;12;;;[(0, 27.333333333333346), 33.33333];1859.7212142944336;[16.83501, 17.21843, 19.27012, 15.5478, 11.4879, 9.83785, 13.24628, 12.73173, 13.27471, 12.94913, 12.4167, 12.37213, 13.8318, 9.68867, 11.1158, 9.94991, 11.92689, 11.84379, 15.79202, 20.2, 20.18521, 20.19421, 20.2, 11.13025, 13.29924, 15.78669, 12.63038, 11.08584, 11.09339, 12.25146, 11.56694, 11.06845, 11.57867, 11.06145, 11.42862, 12.51343, 10.64111];[3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521]
ds_gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;500;792;True;(200, 150);gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;autoencoder;100;16;1;(0.001, None);4AlexNet;Adam;triplet_loss_False;3094.08521;3094.08521;3094.08521;54.53775;53.83785;52.92981;55.54346;7;;;[(68.05033226570953, 54.74683707880286), 53.82611];1859.7212142944336;[3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521];[54.53775, 53.44742, 53.83785, 53.00545, 53.13876, 54.68846, 53.39239, 55.54346, 55.09075, 53.18128, 53.38275, 54.60562, 53.77126, 50.93173, 55.1744, 54.19342, 52.96752, 51.91714, 55.08293, 54.52725, 51.93628, 51.28393, 51.61115, 55.09028, 53.50557, 54.86303, 54.71784, 48.79253, 54.89921, 54.15648, 52.91712, 53.81726, 54.77546, 55.54346, 53.76409, 50.42326, 52.92981]
ds_gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;1000;894;True;(200, 150);gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;autoencoder;100;16;1;(0.001, None);4AlexNet;Adam;triplet_loss_False;18.12851;18.19221;13067;29.24492;43.46541;60.24454;60.24454;36;;;[(0, 27.333333333333346), 33.33333];1266.359994649887;[18.12851, 18.19221, 15.46297, 15.44575, 16.598, 17.00837, 15.88427, 15.66715, 17.15516, 17.55089, 18.21136, 15.85786, 18.136, 16.23332, 15.06477, 14.80345, 20.32265, 20.15944, 18.53089, 17.33041, 15.89943, 15.1588, 15.24718, 15.12972, 14.77251, 12.91175, 14.26014, 14.53241, 12.15999, 11.07994, 12.40272, 11.74191, 12.81297, 11.97733, 11.47381, 12.01133, 13.067];[3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521]
ds_gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;1000;894;True;(200, 150);gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;autoencoder;100;16;1;(0.001, None);4AlexNet;Adam;triplet_loss_False;3094.08521;3094.08521;3094.08521;55.08373;52.68756;53.71337;55.58802;13;;;[(66.76410050076946, 57.85090721009076), 54.37252];1266.359994649887;[3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521];[55.08373, 53.50994, 52.68756, 52.96752, 53.72903, 53.27569, 55.02778, 55.05218, 54.42376, 55.54843, 55.05218, 52.08981, 52.15544, 55.58802, 55.38437, 55.43269, 55.22566, 53.71433, 53.7424, 54.09719, 55.14468, 55.19972, 55.01568, 53.48139, 55.22776, 54.59962, 55.45616, 55.1164, 55.4721, 54.53775, 53.50567, 55.22091, 55.01568, 53.49807, 53.47193, 53.71433, 53.71337]
ds_gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;2000;1805;True;(200, 150);gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;autoencoder;100;16;1;(0.001, None);4AlexNet;Adam;triplet_loss_False;16.42181;17.44161;7.60102;39.2074;50.63237;66.97235;66.97235;36;;;[(0, 27.333333333333346), 33.33333];1883.7144174575806;[16.42181, 17.44161, 12.56574, 15.26318, 12.166, 11.25866, 10.37401, 9.53102, 9.74877, 9.0499, 10.43482, 9.56052, 11.00405, 10.51417, 9.81521, 8.30531, 9.26012, 8.71013, 10.43835, 8.81754, 8.72814, 8.12586, 8.38578, 8.09194, 8.57808, 8.28576, 8.38502, 8.24686, 7.8073, 9.63861, 7.50331, 11.08296, 8.14859, 34.98573, 8.17563, 8.05281, 7.60102];[3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521]
ds_gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;2000;1805;True;(200, 150);gbrieven_filteredcfp_humFilteredlfw_filteredfaceScrub_humanFiltered;autoencoder;100;16;1;(0.001, None);4AlexNet;Adam;triplet_loss_False;3094.08521;3094.08521;3094.08521;54.77546;55.00201;55.14752;55.58802;15;;;[(64.38802634146667, 63.554221838124846), 55.19994];1883.7144174575806;[3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521, 3094.08521];[54.77546, 53.78109, 55.00201, 55.52524, 54.6277, 55.22776, 54.84459, 55.14529, 54.60689, 55.00331, 55.05575, 54.95396, 55.22107, 53.80506, 54.84491, 55.58802, 55.42931, 53.47359, 55.16838, 55.54346, 54.13223, 55.30688, 55.09028, 55.03438, 55.22107, 55.09792, 53.78109, 55.35532, 55.09199, 53.76984, 55.05575, 55.04939, 54.87636, 54.98075, 54.87467, 55.19921, 55.14752]
ds_cfp70;520;520;True;(200, 150);cfp70;autoencoder;100;32;1;(0.0001, 'StepLR');1default;Adam;triplet_loss_False;6.00018;6.00007;6.0;41.09711;44.86198;36.3015;53.56198;25;;;[(13.999999999999995, 0), (33.33333, tensor(50, device='cuda:0'))];525.6606214046478;[6.00018, 6.00007, 6.00023, 6.00049, 6.0019, 6.0003, 6.00084, 6.0012, 6.00003, 6.00012, 6.00033, 6.00001, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0];[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]
ds_cfp70;520;520;True;(200, 150);cfp70;autoencoder;100;32;1;(0.0001, 'StepLR');1default;Adam;triplet_loss_False;6.0;6.0;6.0;33.33333;33.33333;33.33333;33.33333;0;;;[(0, 3.9999999999999996), 33.33333];525.6606214046478;[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0];[33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333]
ds_gbrieven_filtered;3313;3290;True;(200, 150);gbrieven_filtered;autoencoder;100;32;1;(0.0001, 'StepLR');1default;Adam;triplet_loss_False;-4.83921;-5.39981;-0.10238;84.41013;87.53751;72.24211;87.53751;2;;;[(13.999999999999995, 0), (33.33333, tensor(50, device='cuda:0'))];4907.703807830811;[-4.83921, -5.39981, -5.40384, -4.53326, -3.40536, -2.76541, -2.62675, -2.56656, 5.13042, -3.59827, -1.27121, -1.79958, -0.74007, -1.75791, -3.0058, -1.79504, -3.98447, -3.48261, -2.9315, -3.66209, -2.09833, -2.55132, -2.40457, -2.11972, -2.37457, -2.17585, -2.04851, -1.82835, -1.94976, -1.86212, -1.7249, -1.07636, -0.51151, -0.85735, -0.58419, -0.43283, -0.0068, -0.16791, -0.11774, -0.00242, 0.05289, 0.11082, 0.1132, 0.14183, 0.14509, 0.16168, 0.20968, 0.15711, 0.06286, -0.00558, 0.00709, 0.02554, -0.01671, -0.00206, 0.08863, 0.05163, -0.0757, -0.02245, -0.0006, -0.05375, -0.11471, -0.11593, -0.09983, -0.08854, -0.10899, -0.09797, -0.10299, -0.10238];[5.44, 5.44, 5.44, 5.44, 5.44, 5.44, 5.44, 5.44, 5.44]
ds_gbrieven_filtered;3313;3290;True;(200, 150);gbrieven_filtered;autoencoder;100;32;1;(0.0001, 'StepLR');1default;Adam;triplet_loss_False;5.44;5.44;5.44;33.33333;33.33333;33.33333;33.33333;0;;;[(0, 22.66666666666667), 33.33333];4907.703807830811;[5.44, 5.44, 5.44, 5.44, 5.44, 5.44, 5.44, 5.44, 5.44];[33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333]
ds_gbrieven_filtered;3313;3290;True;(200, 150);gbrieven_filtered;autoencoder;100;32;1;(0.0001, 'StepLR');1default;Adam;cross_entropy_False;35.0127;28.67194;10.7538;80.64672;90.58383;94.75408;95.35383;17;;;[(0, 13.999999999999995), (33.33333, tensor(50, device='cuda:0'))];1996.2552058696747;[35.0127, 28.67194, 23.7847, 21.79877, 18.84651, 16.82739, 16.40973, 14.92469, 14.22916, 14.21899, 13.22843, 13.18565, 12.45809, 13.38315, 12.24369, 12.66795, 11.45315, 11.46097, 12.59401, 12.25111, 11.75979, 10.88567, 10.87648, 10.84026, 10.80469, 10.74801, 10.7538];[47.13403, 47.13401, 47.13401, 47.13401, 47.13401, 47.13401, 47.13403, 47.13403, 47.13403]
ds_gbrieven_filtered;3313;3290;True;(200, 150);gbrieven_filtered;autoencoder;100;32;1;(0.0001, 'StepLR');1default;Adam;cross_entropy_False;47.13403;47.13401;47.13403;33.33333;33.33333;33.33333;33.33333;0;;;[(0, 22.66666666666667), 33.33333];1996.2552058696747;[47.13403, 47.13401, 47.13401, 47.13401, 47.13401, 47.13401, 47.13403, 47.13403, 47.13403];[33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333]
ds_gbrieven_filtered;3313;3290;True;(200, 150);gbrieven_filtered;autoencoder;100;32;1;(0.0001, 'StepLR');1default;Adam;constrastive_loss_False;0.00447;0.00735;0.00609;78.72131;43.29056;61.99802;80.38797;19;;;[(13.999999999999995, 0), (33.33333, tensor(50, device='cuda:0'))];5550.478291273117;[0.00447, 0.00735, 0.00798, 0.01055, 0.00782, 0.00819, 0.00756, 0.00567, 0.00606, 0.00646, 0.00656, 0.00781, 0.00867, 0.00673, 0.00549, 0.00676, 0.00884, 0.00738, 0.00611, 0.00612, 0.00657, 0.00624, 0.007, 0.00652, 0.00715, 0.00645, 0.00507, 0.00606, 0.00618, 0.00617, 0.00662, 0.0061, 0.00616, 0.00672, 0.0055, 0.00611, 0.00746, 0.00444, 0.00549, 0.00659, 0.00559, 0.00597, 0.00596, 0.00614, 0.00573, 0.00603, 0.00591, 0.00592, 0.00562, 0.00606, 0.00556, 0.00542, 0.00647, 0.0058, 0.00611, 0.00626, 0.00597, 0.00597, 0.00619, 0.00559, 0.0059, 0.00604, 0.00602, 0.00606, 0.00603, 0.00609, 0.00606, 0.00605, 0.00605, 0.00605, 0.00606, 0.0061, 0.006, 0.00608, 0.00601, 0.00603, 0.00609, 0.00606, 0.00609, 0.00614, 0.0062, 0.00616, 0.00614, 0.00612, 0.00612, 0.0061, 0.0061, 0.00611, 0.0061, 0.0061, 0.00611, 0.00609, 0.0061, 0.00609, 0.0061, 0.0061, 0.0061, 0.00609, 0.00609, 0.00609];[0.02717, 0.02717, 0.02717, 0.02717, 0.02717, 0.02717, 0.02717, 0.02717, 0.02717]
ds_gbrieven_filtered;3313;3290;True;(200, 150);gbrieven_filtered;autoencoder;100;32;1;(0.0001, 'StepLR');1default;Adam;constrastive_loss_False;0.02717;0.02717;0.02717;33.33333;33.33333;33.33333;33.33333;0;;;[(0, 22.66666666666667), 33.33333];5550.478291273117;[0.02717, 0.02717, 0.02717, 0.02717, 0.02717, 0.02717, 0.02717, 0.02717, 0.02717];[33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333, 33.33333]
ds_cfp70;520;520;True;(200, 150);cfp70;autoencoder;100;32;1;(0.0001, 'StepLR');1default;Adam;triplet_distdif_ce_loss_False;-0.84738;-0.45573;-1.04792;55.0305;57.10913;57.24512;61.70914;8;;;[(13.999999999999995, 0), (33.33333, tensor(50, device='cuda:0'))];441.61681389808655;[-0.84738, -0.45573, -1.07673, -0.48581, -0.74097, -1.09102, -0.26539, -0.79461, -1.26692, -1.1388, -0.63864, -1.03602, -0.6049, -0.62056, -1.03941, -0.76299, -1.04427, -1.14683, -0.84557, -1.03209, -1.02621, -1.04212, -1.03427, -1.04894, -1.04693, -1.04453, -1.04928, -1.04751, -1.05229, -1.05361, -1.04889, -1.05604, -1.04375, -1.04792];[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]
