nb_repet;gallery_size;nb_probes;im_per_pers;db_test;model name;thresh;distance metric;Nb_inst_probes;With_synthet;nb_correct_vote;nb_correct_dist;EER;ComputationTime
6;20;10;6;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;3.3333333333333335;5.0;;83.86662602424622
6;20;10;6;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;2.5;4.833333333333333;;85.42393708229065
6;20;10;6;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;3.1666666666666665;3.3333333333333335;;81.82113575935364
6;20;10;6;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;3.3333333333333335;4.0;;82.24440479278564
6;20;10;6;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;1.8333333333333333;3.5;;83.54623603820801
6;20;10;6;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;1.8333333333333333;1.0;;83.66443705558777
6;20;10;6;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;1.6666666666666667;1.5;;81.74267578125
6;20;10;6;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;2.3333333333333335;1.3333333333333333;;82.2765781879425
6;20;10;6;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;1.8333333333333333;1.6666666666666667;;83.8296627998352
6;20;10;6;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;1.8333333333333333;2.0;;82.87287497520447
6;20;10;7;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;3.8333333333333335;4.666666666666667;;279.6299800872803
6;20;10;7;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;4.0;4.666666666666667;;282.4927251338959
6;20;10;7;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;4.666666666666667;5.333333333333333;;280.1262938976288
6;20;10;7;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;3.5;4.166666666666667;;284.4663689136505
6;20;10;7;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;4.166666666666667;4.5;;283.52994894981384
6;20;10;7;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;3.5;4.833333333333333;;487.17714405059814
6;20;10;7;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;2.3333333333333335;1.8333333333333333;;328.49448585510254
6;20;10;7;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;2.0;2.1666666666666665;;367.2197849750519
6;20;10;7;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;2.6666666666666665;4.166666666666667;;455.932003736496
6;20;10;7;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;2.5;2.0;;342.38988971710205
6;20;10;7;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;1.1666666666666667;2.8333333333333335;;314.2457661628723
6;20;10;7;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;1.0;3.0;;310.23267102241516
6;20;10;7;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;0.8333333333333334;2.5;;319.7739260196686
6;20;10;7;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;1.6666666666666667;3.0;;296.11794686317444
6;20;10;7;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;1.1666666666666667;2.0;;292.67786598205566
6;20;10;7;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;1.1666666666666667;3.5;;81.50336909294128
6;20;10;7;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;2.6666666666666665;5.333333333333333;;81.20861911773682
6;20;10;7;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;3.0;3.0;;81.66352105140686
6;20;10;7;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;2.8333333333333335;3.3333333333333335;;82.70557379722595
6;20;10;7;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;4.333333333333333;4.166666666666667;;89.20002007484436
6;20;10;7;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;1.1666666666666667;2.1666666666666665;;83.32985281944275
6;20;10;7;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;1.8333333333333333;2.0;;82.23260593414307
6;20;10;7;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;1.6666666666666667;1.3333333333333333;;93.5019462108612
6;20;10;7;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;0.6666666666666666;2.5;;83.72589802742004
6;20;10;7;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;1.5;1.0;;84.0959849357605
6;20;10;8;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;4.833333333333333;5.333333333333333;;273.84099984169006
6;20;10;8;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;4.0;5.333333333333333;;274.2342531681061
6;20;10;8;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;3.5;3.3333333333333335;;269.88590574264526
6;20;10;8;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;4.5;4.5;;266.2584798336029
6;20;10;8;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;4.666666666666667;4.5;;264.74630403518677
6;20;10;8;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;3.3333333333333335;2.1666666666666665;;353.71896600723267
6;20;10;8;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;2.5;3.1666666666666665;;408.1200728416443
6;20;10;8;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;2.6666666666666665;2.8333333333333335;;348.10975790023804
6;20;10;8;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;3.0;3.0;;391.2809889316559
6;20;10;8;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;3.1666666666666665;2.8333333333333335;;304.8146502971649
6;20;10;8;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;1.5;2.8333333333333335;;305.7333629131317
6;20;10;8;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;1.8333333333333333;2.3333333333333335;;285.31926226615906
6;20;10;8;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;0.8333333333333334;1.5;;1178.524486064911
6;20;10;8;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;1.1666666666666667;2.5;;294.0205991268158
6;20;10;8;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;1.6666666666666667;3.5;;296.14523124694824
6;20;10;8;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;3.5;3.1666666666666665;;83.02915716171265
6;20;10;8;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;3.1666666666666665;3.6666666666666665;;82.78553605079651
6;20;10;8;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;3.3333333333333335;5.166666666666667;;82.69317889213562
6;20;10;8;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;4.0;6.666666666666667;;82.25266575813293
6;20;10;8;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;1.8333333333333333;2.1666666666666665;;88.35129976272583
6;20;10;8;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;1.5;1.6666666666666667;;85.84948873519897
6;20;10;8;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;2.0;2.0;;85.57665491104126
6;20;10;8;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;1.5;2.6666666666666665;;89.28909492492676
6;20;10;8;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;1.0;2.3333333333333335;;89.32334327697754
6;20;10;8;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;2.1666666666666665;2.0;;82.77007675170898
6;20;10;9;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;4.0;4.833333333333333;;277.5806419849396
6;20;10;9;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;3.0;3.8333333333333335;;271.92062067985535
6;20;10;9;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;3.8333333333333335;5.333333333333333;;269.5110960006714
6;20;10;9;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;4.166666666666667;4.166666666666667;;275.2390718460083
6;20;10;9;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;4.833333333333333;4.833333333333333;;264.8259279727936
6;20;10;9;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;2.8333333333333335;1.5;;337.9751899242401
6;20;10;9;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;2.6666666666666665;3.0;;1302.7032039165497
6;20;10;9;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;2.6666666666666665;3.8333333333333335;;366.1546151638031
6;20;10;9;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;3.6666666666666665;2.3333333333333335;;313.980917930603
6;20;10;9;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;2.3333333333333335;2.5;;335.48408222198486
6;20;10;9;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;1.1666666666666667;3.1666666666666665;;297.6906507015228
6;20;10;9;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;1.6666666666666667;3.5;;282.9219388961792
6;20;10;9;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;1.3333333333333333;2.1666666666666665;;299.9371180534363
6;20;10;9;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;1.5;2.8333333333333335;;283.0649878978729
6;20;10;9;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;2.1666666666666665;2.8333333333333335;;285.6990430355072
6;20;10;9;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;3.5;4.166666666666667;;80.9349730014801
6;20;10;9;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;4.5;5.5;;86.72053408622742
6;20;10;9;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;4.0;4.666666666666667;;81.87396717071533
6;20;10;9;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;2.5;5.166666666666667;;85.51678681373596
6;20;10;9;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;3.0;5.5;;88.90945315361023
6;20;10;9;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;2.0;3.0;;90.83652186393738
6;20;10;9;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;2.1666666666666665;1.5;;87.64095115661621
6;20;10;9;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;1.8333333333333333;2.6666666666666665;;85.7470600605011
6;20;10;9;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;2.0;2.1666666666666665;;88.0164589881897
6;20;10;9;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;1.1666666666666667;2.0;;90.4134247303009
6;20;10;10;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;3.8333333333333335;3.6666666666666665;;303.2803330421448
6;20;10;10;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;3.8333333333333335;5.666666666666667;;283.99913597106934
6;20;10;10;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;4.0;5.0;;292.3357391357422
6;20;10;10;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;4.0;5.666666666666667;;286.166387796402
6;20;10;10;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;4.666666666666667;5.5;;280.9678041934967
6;20;10;10;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;3.0;2.6666666666666665;;416.9201147556305
6;20;10;10;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;3.0;3.0;;481.6470720767975
6;20;10;10;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;3.8333333333333335;3.1666666666666665;;461.9862358570099
6;20;10;10;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;1.8333333333333333;2.1666666666666665;;401.3180470466614
6;20;10;10;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;3.1666666666666665;2.3333333333333335;;406.95316791534424
6;20;10;10;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;1.3333333333333333;2.1666666666666665;;311.04768800735474
6;20;10;10;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;1.3333333333333333;2.3333333333333335;;300.12141394615173
6;20;10;10;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;1.1666666666666667;3.5;;325.05178689956665
6;20;10;10;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;1.8333333333333333;2.5;;300.7526319026947
6;20;10;10;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;1.5;3.0;;309.07528495788574
6;20;10;10;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;3.6666666666666665;5.333333333333333;;85.32352685928345
6;20;10;10;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;3.3333333333333335;4.666666666666667;;83.93260598182678
6;20;10;10;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;2.1666666666666665;4.0;;87.22012591362
6;20;10;10;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;1.6666666666666667;3.8333333333333335;;92.2262830734253
6;20;10;10;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;1.8333333333333333;3.3333333333333335;;86.92112374305725
6;20;10;10;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;1.1666666666666667;2.1666666666666665;;85.3607029914856
6;20;10;10;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;0.5;1.1666666666666667;;87.29758405685425
6;20;10;10;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;2.3333333333333335;3.1666666666666665;;92.41030788421631
6;20;10;10;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;1.1666666666666667;2.8333333333333335;;91.52733087539673
6;20;10;10;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;1.3333333333333333;0.8333333333333334;;84.32315182685852
6;20;20;3;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;5.5;7.333333333333333;;272.07720375061035
6;20;20;3;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;7.0;7.666666666666667;;278.9583230018616
6;20;20;3;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;6.833333333333333;9.166666666666666;;4514.5263640880585
6;20;20;3;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;9.833333333333334;11.0;;3630.4912497997284
6;20;20;3;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;5.666666666666667;8.833333333333334;;3065.075037956238
6;20;20;3;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;6.166666666666667;6.666666666666667;;4904.957831859589
6;20;20;3;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;3.6666666666666665;3.8333333333333335;;4232.474299907684
6;20;20;3;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;6.666666666666667;6.333333333333333;;4300.576050758362
6;20;20;3;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;7.5;6.333333333333333;;4273.071933269501
6;20;20;3;gbrieven;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;7.666666666666667;6.333333333333333;;1382.4858229160309
6;20;20;3;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;3.1666666666666665;6.0;;283.2841708660126
6;20;20;3;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;3.8333333333333335;6.333333333333333;;974.8749039173126
6;20;20;3;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;4.333333333333333;6.666666666666667;;368.7367868423462
6;20;20;3;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;2.5;5.666666666666667;;362.07233715057373
6;20;20;3;faceScrub;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;3.6666666666666665;7.333333333333333;;326.2982552051544
6;20;20;3;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;4.666666666666667;6.333333333333333;;103.52223300933838
6;20;20;3;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;5.666666666666667;7.833333333333333;;97.55552530288696
6;20;20;3;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;4.666666666666667;7.5;;90.62110114097595
6;20;20;3;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;5.333333333333333;7.833333333333333;;92.83810091018677
6;20;20;3;lfw;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;5.5;8.666666666666666;;100.28363299369812
6;20;20;3;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;4.166666666666667;3.3333333333333335;;100.9469108581543
6;20;20;3;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;3.3333333333333335;3.6666666666666665;;100.92679405212402
6;20;20;3;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;2.6666666666666665;3.1666666666666665;;103.81378889083862
6;20;20;3;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;4;Manhattan;;;3.6666666666666665;3.8333333333333335;;107.94078993797302
6;20;20;3;testdb;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;;;2.6666666666666665;4.0;;102.09423303604126
6;20;20;4;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;10;Manhattan;;;9.666666666666666;13.166666666666666;;307.88855504989624
6;20;20;4;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;;;7.833333333333333;8.5;;322.29092502593994
6;20;20;4;cfp;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;6;Manhattan;;;7.5;10.333333333333334;;291.02169990539556;20;20;;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;2;False;0.45;0.5083333333333333;2.1551900584795325;301.72285294532776
6;20;20;;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;5;Manhattan;2;False;0.6333333333333333;0.6583333333333333;1.9459795321637428;296.2457778453827
6;20;20;;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;2;False;0.4666666666666667;0.575;1.8599415204678362;284.3724310398102
6;20;20;4;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;2;False;0.25833333333333336;0.38333333333333336;2.0;125.07801127433777
6;20;20;4;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;5;Manhattan;2;False;0.23333333333333334;0.44166666666666665;2.0;122.86310505867004
6;20;20;4;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;2;False;0.31666666666666665;0.425;2.0;122.46422982215881
6;20;20;8;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;2;False;0.5083333333333333;0.5416666666666666;2.2625939849624057;228.3100860118866
6;20;20;8;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;5;Manhattan;2;False;0.4666666666666667;0.525;2.0908834586466165;236.99589204788208
6;20;20;8;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;2;False;0.575;0.6333333333333333;1.886372180451128;253.76749110221863
6;50;20;;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;2;False;0.2833333333333333;0.3333333333333333;2.1890873015873016;736.8538341522217
6;50;20;;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;5;Manhattan;2;False;0.26666666666666666;0.35;1.998157596371882;724.9826030731201
6;50;20;;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;2;False;0.2916666666666667;0.425;1.8479308390022675;796.2392020225525
